H K L Icalc Imeasured Err
1.239999999999999991e+00 1.000000000000000000e+00 -1.750000000000000000e+01 4.154947908482223511e+02 5.275507423427479807e+02 1.548029621669462301e+02
7.600000000000000089e-01 1.000000000000000000e+00 -1.750000000000000000e+01 6.809368303727699185e+02 1.737219352872028139e+03 1.543936275779423681e+02
1.239999999999999991e+00 1.000000000000000000e+00 -1.650000000000000000e+01 1.033009401202365325e+03 1.281043693532548787e+03 1.465684833533457834e+02
7.600000000000000089e-01 1.000000000000000000e+00 -1.650000000000000000e+01 1.429661514439198527e+03 1.412216830772569665e+03 1.468334050144073899e+02
1.239999999999999991e+00 1.000000000000000000e+00 -1.350000000000000000e+01 1.407441352307297166e+03 1.107185202180262422e+03 1.643336960517845000e+02
7.600000000000000089e-01 1.000000000000000000e+00 -1.350000000000000000e+01 1.459565924725301102e+03 1.693972663178811672e+03 1.536289115852065663e+02
1.239999999999999991e+00 1.000000000000000000e+00 -1.150000000000000000e+01 3.470510471671128130e+02 4.689284848804754802e+01 1.474669496912959517e+02
7.600000000000000089e-01 1.000000000000000000e+00 -1.150000000000000000e+01 1.118587288321526074e+02 -7.710363160156111917e+01 1.339735285726586369e+02
1.239999999999999991e+00 1.000000000000000000e+00 1.450000000000000000e+01 5.511775992636135015e+02 1.050437769297601335e+03 1.513702544642371208e+02
7.600000000000000089e-01 1.000000000000000000e+00 1.450000000000000000e+01 4.828166425103638062e+02 1.126841654249439671e+03 1.605896366393672565e+02
1.239999999999999991e+00 1.000000000000000000e+00 1.950000000000000000e+01 1.744888745041334005e+03 1.521095859856919560e+03 1.488766428559987389e+02
7.600000000000000089e-01 1.000000000000000000e+00 1.950000000000000000e+01 1.459682708048046379e+03 7.045759203437182805e+02 1.434429866805842266e+02
2.240000000000000213e+00 1.000000000000000000e+00 -1.850000000000000000e+01 1.525819869417181351e+01 -9.569761913252295926e+01 1.465756463609776290e+02
1.760000000000000009e+00 1.000000000000000000e+00 -1.850000000000000000e+01 1.407506424075250784e-01 -4.461825378079811344e+01 1.475526895492932340e+02
2.240000000000000213e+00 1.000000000000000000e+00 -1.650000000000000000e+01 1.965148047799704045e+03 2.436126826312392950e+03 1.678349167408198355e+02
1.760000000000000009e+00 1.000000000000000000e+00 -1.650000000000000000e+01 1.678667174282253882e+03 1.501191769316363207e+03 1.512362393163926413e+02
2.240000000000000213e+00 1.000000000000000000e+00 -1.550000000000000000e+01 1.313003147303955302e+03 1.218218921051069628e+03 1.546085783519142183e+02
1.760000000000000009e+00 1.000000000000000000e+00 -1.550000000000000000e+01 9.962955626078157820e+02 7.735862760493182577e+02 1.463079145479662770e+02
2.240000000000000213e+00 1.000000000000000000e+00 -1.450000000000000000e+01 8.988858362868663576e+00 -2.762413756992027629e+02 1.491372386201869062e+02
1.760000000000000009e+00 1.000000000000000000e+00 -1.450000000000000000e+01 1.219847806715837635e+02 1.875082283669053140e+02 1.450934773654936407e+02
2.240000000000000213e+00 1.000000000000000000e+00 -1.350000000000000000e+01 7.857268549804595636e+01 2.825470643501939776e+02 1.416880827968445828e+02
1.760000000000000009e+00 1.000000000000000000e+00 -1.350000000000000000e+01 5.418397533189975093e+02 6.962697061386988935e+02 1.442789575110370777e+02
2.240000000000000213e+00 1.000000000000000000e+00 -1.250000000000000000e+01 7.736475773860657910e+02 7.108581315210976754e+02 1.408442124730425462e+02
1.760000000000000009e+00 1.000000000000000000e+00 -1.250000000000000000e+01 8.685127879428542883e+02 9.413845990863919724e+02 1.530556863255943085e+02
2.240000000000000213e+00 1.000000000000000000e+00 -1.150000000000000000e+01 9.623193653348989756e+02 1.178391055897955084e+03 1.577438755951580447e+02
1.760000000000000009e+00 1.000000000000000000e+00 -1.150000000000000000e+01 1.027571147587195583e+03 8.644205991867056582e+02 1.815053348999906291e+02
2.240000000000000213e+00 1.000000000000000000e+00 1.150000000000000000e+01 9.623193653374972882e+02 1.003882930004139780e+03 1.635238930493737257e+02
1.760000000000000009e+00 1.000000000000000000e+00 1.150000000000000000e+01 1.027571147584527353e+03 1.254612606460490497e+03 1.767456878096663218e+02
2.240000000000000213e+00 1.000000000000000000e+00 1.450000000000000000e+01 8.988858362812020886e+00 -1.743939524327288382e+01 1.534276482944721920e+02
1.760000000000000009e+00 1.000000000000000000e+00 1.450000000000000000e+01 1.219847806730200546e+02 -1.026941327298336546e+02 1.441142695575634320e+02
2.240000000000000213e+00 1.000000000000000000e+00 1.550000000000000000e+01 1.313003147303423702e+03 1.540512708103720797e+03 1.543141453942249655e+02
1.760000000000000009e+00 1.000000000000000000e+00 1.550000000000000000e+01 9.962955626111864831e+02 8.333134613544680178e+02 1.489936817032856595e+02
2.240000000000000213e+00 1.000000000000000000e+00 1.650000000000000000e+01 1.965148047798081507e+03 2.959727159116650000e+03 1.759115569380097099e+02
1.760000000000000009e+00 1.000000000000000000e+00 1.650000000000000000e+01 1.678667174288610113e+03 1.592757623967248946e+03 1.533153273045836045e+02
2.240000000000000213e+00 1.000000000000000000e+00 1.750000000000000000e+01 2.941261733584509841e+01 -5.315629418057505973e+02 1.576572379800559531e+02
1.760000000000000009e+00 1.000000000000000000e+00 1.750000000000000000e+01 1.687806506599393463e+00 -1.163375025437853765e+02 1.523738463861170658e+02
2.240000000000000213e+00 1.000000000000000000e+00 1.950000000000000000e+01 1.595924136797698566e+03 1.386675671100725594e+03 1.559626357497205049e+02
1.760000000000000009e+00 1.000000000000000000e+00 1.950000000000000000e+01 2.140930958091303637e+03 2.181769034085620660e+03 1.592236842954746976e+02
3.240000000000000213e+00 1.000000000000000000e+00 -1.850000000000000000e+01 9.122141093330290005e+02 7.487458259098057169e+02 1.490871703903457899e+02
2.759999999999999787e+00 1.000000000000000000e+00 -1.850000000000000000e+01 3.602199917383845218e+02 8.414625673526898026e+02 1.573586543338179524e+02
3.240000000000000213e+00 1.000000000000000000e+00 -1.750000000000000000e+01 1.649961088718302449e+02 -6.526435082050738856e+01 1.553761567221131372e+02
2.759999999999999787e+00 1.000000000000000000e+00 -1.750000000000000000e+01 7.839875837992009338e+02 6.031399076080961095e+02 1.483538402750193654e+02
3.240000000000000213e+00 1.000000000000000000e+00 -1.650000000000000000e+01 5.587222591914512577e+02 9.158280686814032379e+02 1.439632729429483220e+02
2.759999999999999787e+00 1.000000000000000000e+00 -1.650000000000000000e+01 1.479153657361895057e+03 1.685002872871653381e+03 1.532773902899175766e+02
3.240000000000000213e+00 1.000000000000000000e+00 -1.550000000000000000e+01 3.903972652773347818e+02 2.749770361780028907e+02 1.404248653524494443e+02
2.759999999999999787e+00 1.000000000000000000e+00 -1.550000000000000000e+01 2.641314037457348718e+02 4.988730826202081516e+02 1.495178108403603687e+02
3.240000000000000213e+00 1.000000000000000000e+00 -1.350000000000000000e+01 1.013376238221115045e+03 9.391542710441863164e+02 1.670531598079208209e+02
2.759999999999999787e+00 1.000000000000000000e+00 -1.350000000000000000e+01 1.094201737858250226e+03 1.053903492678160546e+03 1.481819528872387650e+02
3.240000000000000213e+00 1.000000000000000000e+00 -1.250000000000000000e+01 7.517871852557526609e+02 8.233091073298273841e+02 1.495901301264558754e+02
2.759999999999999787e+00 1.000000000000000000e+00 -1.250000000000000000e+01 7.203203686417043627e+02 7.879221010543406010e+02 1.435289877080584802e+02
3.240000000000000213e+00 1.000000000000000000e+00 -1.150000000000000000e+01 5.004548329334308505e+02 3.472888232981131296e+02 1.476128222347347787e+02
2.759999999999999787e+00 1.000000000000000000e+00 -1.150000000000000000e+01 3.452358927515849718e+00 -1.484548111686308403e+00 1.423771342811548095e+02
3.240000000000000213e+00 1.000000000000000000e+00 1.150000000000000000e+01 5.004548329352298310e+02 5.071812376916423091e+02 1.504767906455408024e+02
2.759999999999999787e+00 1.000000000000000000e+00 1.150000000000000000e+01 3.452358927440267955e+00 1.002585198715387378e+02 1.445813740158349106e+02
3.240000000000000213e+00 1.000000000000000000e+00 1.250000000000000000e+01 7.517871852568541726e+02 7.685781910184741719e+02 1.554961536029215665e+02
2.759999999999999787e+00 1.000000000000000000e+00 1.250000000000000000e+01 7.203203686424363923e+02 1.189073130474418576e+03 1.494072498206290902e+02
3.240000000000000213e+00 1.000000000000000000e+00 1.350000000000000000e+01 1.013376238219310721e+03 8.666647150120697916e+02 1.706102214295790702e+02
2.759999999999999787e+00 1.000000000000000000e+00 1.350000000000000000e+01 1.094201737865857922e+03 9.976215989442425780e+02 1.510240047144824018e+02
3.240000000000000213e+00 1.000000000000000000e+00 1.550000000000000000e+01 3.903972652769998035e+02 1.471702577235173521e+02 1.450120231944386262e+02
2.759999999999999787e+00 1.000000000000000000e+00 1.550000000000000000e+01 2.641314037477920351e+02 3.215079474865488010e+02 1.559154719433147989e+02
3.240000000000000213e+00 1.000000000000000000e+00 1.950000000000000000e+01 1.637612362511557649e+03 1.192816889662513859e+03 1.585454470235648046e+02
2.759999999999999787e+00 1.000000000000000000e+00 1.950000000000000000e+01 9.505773759191089312e+02 8.297700740374284578e+02 1.434196144606120811e+02
4.240000000000000213e+00 1.000000000000000000e+00 -1.850000000000000000e+01 2.676219055569240624e+01 -5.009584845090284944e+01 1.485015388177846489e+02
3.759999999999999787e+00 1.000000000000000000e+00 -1.850000000000000000e+01 3.456955459574237999e+00 1.619274593568698037e+02 1.498090907517798200e+02
4.240000000000000213e+00 1.000000000000000000e+00 -1.650000000000000000e+01 1.480826626451859283e+03 2.020617661174270324e+03 1.705617317249493965e+02
3.759999999999999787e+00 1.000000000000000000e+00 -1.650000000000000000e+01 1.062397368270159404e+03 9.351120157756085973e+02 1.484972991985169415e+02
4.240000000000000213e+00 1.000000000000000000e+00 -1.450000000000000000e+01 7.115401738993107017e+01 -6.491475601569982246e+01 1.535709740849738694e+02
3.759999999999999787e+00 1.000000000000000000e+00 -1.450000000000000000e+01 2.194538902402192946e+02 4.255611280721241201e+02 1.406208515438949291e+02
4.240000000000000213e+00 1.000000000000000000e+00 -1.050000000000000000e+01 1.516635808511794323e+02 1.347288787541911006e+02 1.680164728717098228e+02
3.759999999999999787e+00 1.000000000000000000e+00 -1.050000000000000000e+01 3.924297751097140008e+02 -7.992355708382092416e+00 1.492325680774810053e+02
4.240000000000000213e+00 1.000000000000000000e+00 1.250000000000000000e+01 4.784256049975516589e+02 2.397123348348541185e+02 1.388682350962594967e+02
3.759999999999999787e+00 1.000000000000000000e+00 1.250000000000000000e+01 5.954043591711613317e+02 6.503266124017536640e+02 1.519084068197017245e+02
4.240000000000000213e+00 1.000000000000000000e+00 1.350000000000000000e+01 3.679714685002898111e+00 7.435199531560647301e+01 1.442311610525084404e+02
3.759999999999999787e+00 1.000000000000000000e+00 1.350000000000000000e+01 6.436803890738865448e+02 6.846288631497372990e+02 1.470810405755210581e+02
-2.759999999999999787e+00 -1.000000000000000000e+00 2.950000000000000000e+01 5.465252373835815547e+01 -8.095604097213799832e+01 1.458811722130378143e+02
-3.240000000000000213e+00 -1.000000000000000000e+00 2.950000000000000000e+01 1.116241935767643128e+02 -6.139723296381998807e+01 1.455389163484289554e+02
-1.760000000000000009e+00 -1.000000000000000000e+00 2.150000000000000000e+01 2.975493352196605201e+01 1.620320046298002126e+02 1.485039851106696744e+02
-2.240000000000000213e+00 -1.000000000000000000e+00 2.150000000000000000e+01 2.203491891836552554e+02 3.189527103408690891e+02 1.442458025819122440e+02
-1.760000000000000009e+00 -1.000000000000000000e+00 2.850000000000000000e+01 3.455414937605975183e+02 3.210784954573900905e+02 1.518664606652831708e+02
-2.240000000000000213e+00 -1.000000000000000000e+00 2.850000000000000000e+01 1.314173238597788043e+02 -4.979927538820193149e+02 1.505163638321428436e+02
-1.760000000000000009e+00 -1.000000000000000000e+00 2.950000000000000000e+01 7.654728790874580682e+02 7.493564070095890202e+02 1.520353063436253365e+02
-2.240000000000000213e+00 -1.000000000000000000e+00 2.950000000000000000e+01 9.910655983995146698e+02 8.470354577035614057e+02 1.520601237997654778e+02
-7.600000000000000089e-01 -1.000000000000000000e+00 2.050000000000000000e+01 3.136785771176126900e+02 5.054859480032719148e+02 1.402741734960502242e+02
-1.239999999999999991e+00 -1.000000000000000000e+00 2.050000000000000000e+01 2.569017009586255540e+02 2.389115544357227918e+02 1.452197889730425118e+02
-7.600000000000000089e-01 -1.000000000000000000e+00 2.150000000000000000e+01 4.149526024234515944e+02 4.222281252701286576e+02 1.573444916814694352e+02
-1.239999999999999991e+00 -1.000000000000000000e+00 2.150000000000000000e+01 3.391117635025424306e+02 -7.505633291698177345e+01 1.624129875213955927e+02
-7.600000000000000089e-01 -1.000000000000000000e+00 2.450000000000000000e+01 1.604413075167075249e+02 4.056082175086703501e+01 1.398875106112050446e+02
-1.239999999999999991e+00 -1.000000000000000000e+00 2.450000000000000000e+01 6.428310707084915521e+01 -1.086940518944484211e+02 1.401772037012437977e+02
-7.600000000000000089e-01 -1.000000000000000000e+00 2.550000000000000000e+01 2.784625761573523040e+00 1.598958247582613694e+02 1.461592934523836504e+02
-1.239999999999999991e+00 -1.000000000000000000e+00 2.550000000000000000e+01 3.770819282768778180e+01 -3.173997754939409788e+01 1.501145591186111403e+02
1.239999999999999991e+00 -1.000000000000000000e+00 2.250000000000000000e+01 1.820238928981502795e+03 1.388393482842133380e+03 1.594446906453770794e+02
7.600000000000000089e-01 -1.000000000000000000e+00 2.250000000000000000e+01 1.923562692656368426e+03 2.356415739612319157e+03 1.675009270030318476e+02
3.240000000000000213e+00 -1.000000000000000000e+00 -2.450000000000000000e+01 1.145236097949906373e+01 1.342332886454532854e+02 1.472698946662215747e+02
2.759999999999999787e+00 -1.000000000000000000e+00 -2.450000000000000000e+01 2.567120782373131647e+02 -2.408512232436623890e+01 1.463428524689538790e+02
3.240000000000000213e+00 -1.000000000000000000e+00 -2.350000000000000000e+01 9.688699339650938782e+02 7.464859812597278506e+02 1.509699693337221333e+02
2.759999999999999787e+00 -1.000000000000000000e+00 -2.350000000000000000e+01 1.207370231587546868e+03 1.166340668661825475e+03 1.528655902153097372e+02
4.240000000000000213e+00 -1.000000000000000000e+00 2.150000000000000000e+01 2.672007523090973109e+02 2.624306024497200269e+02 1.492098263038496953e+02
3.759999999999999787e+00 -1.000000000000000000e+00 2.150000000000000000e+01 1.242465612227043777e-02 -1.111217491718707606e+02 1.496786923296031375e+02
4.240000000000000213e+00 -1.000000000000000000e+00 2.350000000000000000e+01 6.689396699214977389e+02 5.552019277116633020e+02 1.554998618367553433e+02
3.759999999999999787e+00 -1.000000000000000000e+00 2.350000000000000000e+01 7.409903607353780899e+02 5.981763634074886795e+02 1.434131106715840076e+02
4.240000000000000213e+00 -1.000000000000000000e+00 2.650000000000000000e+01 5.454463993053626609e+02 2.576236256915944978e+02 1.381814364341317685e+02
3.759999999999999787e+00 -1.000000000000000000e+00 2.650000000000000000e+01 4.995817761554575327e+02 5.839860874309233623e+02 1.471543287993085301e+02
5.240000000000000213e+00 -1.000000000000000000e+00 -2.850000000000000000e+01 1.207562497025617176e+02 6.604273886187002063e+01 1.438849706036909311e+02
4.759999999999999787e+00 -1.000000000000000000e+00 -2.850000000000000000e+01 4.228096562473143649e+01 -2.548560383927542716e+02 1.582479265267004962e+02
5.240000000000000213e+00 -1.000000000000000000e+00 -1.050000000000000000e+01 2.153906231552036559e+02 2.383121252089040354e+02 1.449874657836842005e+02
4.759999999999999787e+00 -1.000000000000000000e+00 -1.050000000000000000e+01 1.798783958946778512e+02 1.060023775215959176e+02 1.492768833095901755e+02
5.240000000000000213e+00 -1.000000000000000000e+00 -1.500000000000000000e+00 1.357208734438841624e+01 1.807961815571761690e+02 1.506389775672286078e+02
